,TOKEN,NE-COARSE-LIT,sent_id
103578,complement,O,255
103579,of,O,255
103580,two,O,255
103581,hundred,O,255
103582,"""",O,255
103583,nd,O,255
103584,forty,O,255
103585,men,O,255
103586,.,O,255
103587,This,O,255
103588,artair,O,255
103589,",",O,255
103590,so,O,255
103591,honourable,O,255
103592,to,O,255
103593,those,O,255
103594,\,O,255
103595,o,O,255
103596,atclneved,O,255
103597,it,O,255
103598,",",O,255
103599,was,O,255
103600,conducted,O,255
103601,by,O,255
103602,Captain,O,255
103603,Handheld,O,255
103604,",",O,255
103605,who,O,255
103606,was,O,255
103607,ably,O,255
103608,supported,O,255
103609,by,O,255
103610,Lieutenants,O,255
103611,Alleyn,O,255
103612,and,O,255
103613,Ggrthwiite,O,255
103614,",",O,255
103615,of,O,255
103616,the,O,255
103617,marines,O,255
103618,",",O,255
103619,the,O,255
103620,petty,O,255
103621,officers,O,255
103622,and,O,255
103623,boats,O,255
103624,’,O,255
103625,crew,O,255
103626,.,O,255
103627,To,O,255
103628,account,O,255
103629,for,O,255
103630,that,O,255
103631,enterpriaing,O,255
103632,zealous,O,255
103633,officer,O,255
103634,",",O,255
103635,Captain,O,255
103636,Handheld,O,255
103637,",",O,255
103638,being,O,255
103639,in,O,255
103640,the,O,255
103641,Egylntienne,O,255
103642,",",O,255
103643,1,O,255
103644,have,O,255
103645,to,O,255
103646,inform,O,255
103647,your,O,255
103648,lordship,O,255
103649,",",O,255
103650,that,O,255
103651,not,O,255
103652,having,O,255
103653,eceived,O,255
103654,an,O,255
103655,official,O,255
103656,communication,O,255
103657,of,O,255
103658,his,O,255
103659,promo,O,255
103660,",",O,255
103661,.,O,255
103662,on,O,255
103663,previous,O,255
103664,to,O,255
103665,our,O,255
103666,sailing,O,255
103667,",",O,255
103668,he,O,255
103669,volunteered,O,255
103670,",",O,255
103671,remainir,O,255
103672,",",O,255
103673,’,O,255
103674,in,O,255
103675,the,O,255
103676,ship,O,255
103677,as,O,255
103678,first,O,255
103679,lieutenant,O,255
103680,during,O,255
103681,the,O,255
103682,cruise,O,255
103683,.,O,255
103684,1,O,255
103685,have,O,255
103686,the,O,255
103687,honour,O,255
103688,to,O,255
103689,l,O,255
103690,",",O,255
103691,e,O,255
103692,",",O,255
103693,&,O,255
103694,c,O,255
103695,.,O,255
103696,CHARLES,O,255
103697,PAGET,O,255
103698,.,O,255
103699,The,O,255
103700,Earl,O,255
103701,of,O,255
103702,St,O,255
103703,.,O,255
103704,Vincent,O,255
103705,",",O,255
103706,Admiral,O,255
103707,of,O,255
103708,/,O,255
103709,A,O,255
103710,Red,O,255
103711,",",O,255
103712,and,O,255
103713,Commander,O,255
103714,in,O,255
103715,Chief,O,255
103716,",",O,255
103717,We,O,255
103718,.,O,255
103719,We,O,255
103720,.,O,255
103741,EAST,B-LOC,256
103742,INDIES,I-LOC,256
103743,.,O,256
103744,Saturday,O,256
103745,a,O,256
103746,considerable,O,256
103747,number,O,256
103748,of,O,256
103749,letters,O,256
103750,",",O,256
103751,brought,O,256
103752,from,O,256
103753,India,B-LOC,256
103754,were,O,256
103755,delivered,O,256
103756,from,O,256
103757,the,O,256
103758,Host,O,256
103759,Office,O,256
103760,.,O,256
103761,The,O,256
103762,Uerar,O,256
103763,Rajah,O,256
103764,",",O,256
103765,it,O,256
103766,appears,O,256
103767,",",O,256
103768,has,O,256
103769,been,O,256
103770,reconciled,O,256
103771,to,O,256
103772,Holkar,O,256
103773,",",O,256
103774,and,O,256
103775,was,O,256
103776,expected,O,256
103777,to,O,256
103778,declare,O,256
103779,in,O,256
103780,his,O,256
103781,favour,O,256
103782,on,O,256
103783,the,O,256
103784,maturation,O,256
103785,of,O,256
103786,their,O,256
103787,comprehensive,O,256
103788,and,O,256
103789,cautions,O,256
103790,plan,O,256
103791,ot,O,256
103792,operations,O,256
103793,",",O,256
103794,livery,O,256
103795,part,O,256
103796,of,O,256
103797,India,B-LOC,256
103798,now,O,256
103799,swarms,O,256
103800,with,O,256
103801,emissaries,O,256
103802,from,O,256
103803,tile,O,256
103804,insurgent,O,256
103805,Chiefs,O,256
103806,",",O,256
103807,who,O,256
103808,travel,O,256
103809,under,O,256
103810,religious,O,256
103811,hahits,O,256
103812,",",O,256
103813,and,O,256
103814,the,O,256
103815,pretence,O,256
103816,of,O,256
103817,pilgrimages,O,256
103818,.,O,256
103819,Sevreal,O,256
103820,of,O,256
103821,these,O,256
103822,agents,O,256
103823,have,O,256
103824,been,O,256
103825,arrested,O,256
103826,in,O,256
103827,the,O,256
103828,Bundecund,B-LOC,256
103829,and,O,256
103830,Coimbatoor,B-LOC,256
103831,country,O,256
103832,",",O,256
103833,and,O,256
103834,their,O,256
103835,dispatches,O,256
103836,found,O,256
103837,concealed,O,256
103838,in,O,256
103839,their,O,256
103840,turbans,O,256
103841,",",O,256
103842,&,O,256
103843,c,O,256
103844,.,O,256
103845,Others,O,256
103846,appear,O,256
103847,to,O,256
103848,have,O,256
103849,been,O,256
103850,intrusted,O,256
103851,with,O,256
103852,verbal,O,256
103853,messages,O,256
103854,",",O,256
103855,but,O,256
103856,threats,O,256
103857,and,O,256
103858,promises,O,256
103859,have,O,256
103860,been,O,256
103861,equally,O,256
103862,ineffectual,O,256
103863,to,O,256
103864,induce,O,256
103865,a,O,256
103866,disclosure,O,256
103867,ol,O,256
103868,them,O,256
103869,.,O,256
103870,On,O,256
103871,the,O,256
103872,southern,O,256
103873,frontier,O,256
103874,of,O,256
103875,Coimbatoor,B-LOC,256
103876,several,O,256
103877,partiiansof,O,256
103878,the,O,256
103879,late,O,256
103880,Pyche,O,256
103881,Rajah,O,256
103882,",",O,256
103883,in,O,256
103884,correspondence,O,256
103885,■,O,256
103886,with,O,256
103887,and,O,256
103888,assisted,O,256
103889,by,O,256
103890,Holkar,O,256
103891,",",O,256
103892,succeeded,O,256
103893,in,O,256
103894,creating,O,256
103895,some,O,256
103896,disturbances,O,256
103897,;,O,256
103898,but,O,256
103899,the,O,256
103900,prompt,O,256
103901,exertions,O,256
103902,of,O,256
103903,the,O,256
103904,military,O,256
103905,of,O,256
103906,thedistrict,O,256
103907,speedily,O,256
103908,restored,O,256
103909,tranquility,O,256
103910,.,O,256
103911,A,O,256
103912,detachment,O,256
103913,from,O,256
103914,Lord,O,256
103915,I.ake,O,256
103916,’,O,256
103917,s,O,256
103918,army,O,256
103919,in,O,256
103920,the,O,256
103921,l,O,256
103922,itter,O,256
103923,end,O,256
103924,of,O,256
103925,July,O,256
103926,",",O,256
103927,fell,O,256
103928,in,O,256
103929,with,O,256
103930,a,O,256
103931,corps,O,256
103932,of,O,256
103933,predatory,O,256
103934,c-valiy,O,256
103935,",",O,256
103936,who,O,256
103937,had,O,256
103938,plundeied,O,256
103939,and,O,256
103940,destroyed,O,256
103941,several,O,256
103942,villages,O,256
103943,on,O,256
103944,the,O,256
103945,banks,O,256
103946,of,O,256
103947,the,O,256
103948,Chammil,B-LOC,256
103949,river,O,256
103950,and,O,256
103951,after,O,256
103952,a,O,256
103953,feeble,O,256
103954,resistance,O,256
103955,put,O,256
103956,the,O,256
103957,on,O,256
103958,the,O,256
103959,rout,O,256
103960,.,O,256
103961,The,O,256
103962,enemy,O,256
103963,left,O,256
103964,behind,O,256
103965,all,O,256
103966,their,O,256
103967,booty,O,256
103968,",",O,256
103969,which,O,256
103970,",",O,256
103971,when,O,256
103972,properly,O,256
103973,identified,O,256
103974,",",O,256
103975,will,O,256
103976,be,O,256
103977,restored,O,256
103978,to,O,256
103979,the,O,256
103980,unfortunate,O,256
103981,owners,O,256
103982,.,O,256
103983,Meer,O,256
103984,Khan,O,256
103985,",",O,256
103986,the,O,256
103987,active,O,256
103988,enterprising,O,256
103989,partizan,O,256
103990,of,O,256
103991,Holkar,O,256
103992,",",O,256
103993,is,O,256
103994,not,O,256
103995,dead,O,256
103996,",",O,256
103997,as,O,256
103998,was,O,256
103999,reported,O,256
104000,;,O,256
104001,he,O,256
104002,was,O,256
104003,severely,O,256
104004,wounded,O,256
104005,",",O,256
104006,but,O,256
104007,was,O,256
104008,carried,O,256
104009,off,O,256
104010,by,O,256
104011,his,O,256
104012,soldiers,O,256
104013,",",O,256
104014,and,O,256
104015,",",O,256
104016,according,O,256
104017,to,O,256
104018,the,O,256
104019,last,O,256
104020,accounts,O,256
104021,",",O,256
104022,was,O,256
104023,at,O,256
104024,Lahore,B-LOC,256
104025,",",O,256
104026,with,O,256
104027,a,O,256
104028,view,O,256
104029,",",O,256
104030,as,O,256
104031,was,O,256
104032,supposed,O,256
104033,",",O,256
104034,of,O,256
104035,entering,O,256
104036,the,O,256
104037,service,O,256
104038,of,O,256
104039,the,O,256
104040,Seilks,O,256
104041,",",O,256
104042,or,O,256
104043,of,O,256
104044,exciting,O,256
104045,them,O,256
104046,to,O,256
104047,hostility,O,256
104048,against,O,256
104049,the,O,256
104050,British,O,256
104051,.,O,256
104052,The,O,256
104053,Marquis,O,256
104054,Cornwallis,O,256
104055,has,O,256
104056,made,O,256
104057,numerous,O,256
104058,reforms,O,256
104059,in,O,256
104060,the,O,256
104061,Administration,O,256
104062,of,O,256
104063,India,B-LOC,256
104064,",",O,256
104065,and,O,256
104066,considerable,O,256
104067,retrenchments,O,256
104068,in,O,256
104069,its,O,256
104070,disbursements,O,256
104071,",",O,256
104072,substituting,O,256
104073,a,O,256
104074,system,O,256
104075,ol,O,256
104076,simple,O,256
104077,and,O,256
104078,unostentatious,O,256
104079,economy,O,256
104080,",",O,256
104081,for,O,256
104082,the,O,256
104083,parade,O,256
104084,and,O,256
104085,splendour,O,256
104086,which,O,256
104087,has,O,256
104088,hitherto,O,256
104089,been,O,256
104090,considered,O,256
104091,essential,O,256
104092,to,O,256
104093,the,O,256
104094,state,O,256
104095,and,O,256
104096,condition,O,256
104097,of,O,256
104098,the,O,256
104099,Chief,O,256
104100,Governor,O,256
104101,.,O,256
104102,Those,O,256
104103,who,O,256
104104,know,O,256
104105,the,O,256
104106,character,O,256
104107,of,O,256
104108,the,O,256
104109,natives,O,256
104110,",",O,256
104111,and,O,256
104112,the,O,256
104113,influence,O,256
104114,which,O,256
104115,appearances,O,256
104116,have,O,256
104117,on,O,256
104118,their,O,256
104119,mind,O,256
104120,",",O,256
104121,question,O,256
104122,he,O,256
104123,policy,O,256
104124,of,O,256
104125,the,O,256
104126,alteration,O,256
104127,.,O,256
104128,l,O,256
104129,ord,O,256
104130,Cornwallis,O,256
104131,",",O,256
104132,a,O,256
104133,lew,O,256
104134,weeks,O,256
104135,after,O,256
104136,his,O,256
104137,arrival,O,256
104138,",",O,256
104139,proceeded,O,256
104140,up,O,256
104141,the,O,256
104142,river,O,256
104143,",",O,256
104144,on,O,256
104145,some,O,256
104146,object,O,256
104147,ot,O,256
104148,business,O,256
104149,",",O,256
104150,w,O,256
104151,hen,O,256
104152,his,O,256
104153,whole,O,256
104154,retinue,O,256
104155,was,O,256
104156,comprised,O,256
104157,in,O,256
104158,six,O,256
104159,boats,O,256
104160,.,O,256
104161,—,O,256
104162,Jxml,O,256
104163,Wellesley,O,256
104164,",",O,256
104165,a,O,256
104166,year,O,256
104167,since,O,256
104168,",",O,256
104169,made,O,256
104170,the,O,256
104171,like,O,256
104172,excursion,O,256
104173,",",O,256
104174,under,O,256
104175,similar,O,256
104176,motives,O,256
104177,",",O,256
104178,and,O,256
104179,there,O,256
104180,were,O,256
104181,nearly,O,256
104182,six,O,256
104183,hundred,O,256
104184,boats,O,256
104185,in,O,256
104186,hi,O,256
104187,",",O,256
104188,suite,O,256
104189,.,O,256
104190,We,O,256
104191,hear,O,256
104192,too,O,256
104193,",",O,256
104194,that,O,256
104195,Lord,O,256
104196,Cornwallis,O,256
104197,has,O,256
104198,converted,O,256
104199,the,O,256
104200,magnificent,O,256
104201,Government,O,256
104202,house,O,256
104203,",",O,256
104204,lately,O,256
104205,built,O,256
104206,for,O,256
104207,the,O,256
104208,residence,O,256
104209,of,O,256
104210,tha,O,256
104211,Governor,O,256
104212,General,O,256
104213,",",O,256
104214,into,O,256
104215,public,O,256
104216,offices,O,256
104217,.,O,256
104218,The,O,256
104219,Earl,O,256
104220,Howe,O,256
104221,",",O,256
104222,Windham,O,256
104223,",",O,256
104224,and,O,256
104225,Gardner,O,256
104226,Indiamcn,O,256
104227,",",O,256
104228,have,O,256
104229,been,O,256
104230,ordered,O,256
104231,to,O,256
104232,proceed,O,256
104233,to,O,256
104234,Madras,B-LOC,256
104235,to,O,256
104236,China,B-LOC,256
104237,",",O,256
104238,instead,O,256
104239,of,O,256
104240,loading,O,256
104241,at,O,256
104242,.,O,256
104243,the,O,256
104244,former,O,256
104245,place,O,256
104246,",",O,256
104247,as,O,256
104248,had,O,256
104249,been,O,256
104250,intended,O,256
104251,",",O,256
104252,and,O,256
104253,sailed,O,256
104254,under,O,256
104255,convoy,O,256
104256,ol,O,256
104257,tbe,O,256
104258,Lancaster,O,256
104259,",",O,256
104260,of,O,256
104261,«,O,256
104262,",",O,256
104263,4,O,256
104264,guns,O,256
104265,.,O,256
104286,MARRIED,O,257
104287,.,O,257
104288,A,O,257
104289,few,O,257
104290,day,O,257
104291,*,O,257
104292,ago,O,257
104293,",",O,257
104294,at,O,257
104295,Prestwich,B-LOC,257
104296,",",O,257
104297,Mr,O,257
104298,R,O,257
104299,atcliffo,O,257
104300,Schofield,O,257
104301,",",O,257
104302,cotton,O,257
104303,manufacturer,O,257
104304,",",O,257
104305,of,O,257
104306,Pilkington,B-LOC,257
104307,",",O,257
104308,to,O,257
104309,Miss,O,257
104310,Rachael,O,257
104311,Siiuttlewonh,O,257
104312,",",O,257
104313,of,O,257
104314,the,O,257
104315,same,O,257
104316,place,O,257
104317,.,O,257
104318,—,O,257
104319,At,O,257
104320,Prescot,B-LOC,257
104321,",",O,257
104322,the,O,257
104323,Rev,O,257
104324,.,O,257
104325,W,O,257
104326,.,O,257
104327,Wood,O,257
104328,",",O,257
104329,of,O,257
104330,Fort,B-LOC,257
104331,Hill,I-LOC,257
104332,",",O,257
104333,near,O,257
104334,Blackburn,B-LOC,257
104335,",",O,257
104336,to,O,257
104337,Mrs,O,257
104338,Hewson,O,257
104339,",",O,257
104340,of,O,257
104341,Fccleston,B-LOC,257
104342,",",O,257
104343,near,O,257
104344,Present,B-LOC,257
104345,.,O,257
104346,—,O,257
104347,On,O,257
104348,the,O,257
104349,sth,O,257
104350,in,O,257
104351,t,O,257
104352,.,O,257
104353,Mr,O,257
104354,Joseph,O,257
104355,Suart,O,257
104356,",",O,257
104357,shoemaker,O,257
104358,",",O,257
104359,aged,O,257
104360,-,O,257
104361,A,O,257
104362,to,O,257
104363,Mist,O,257
104364,Mary,O,257
104365,Ellcrshaw,O,257
104366,",",O,257
104367,a,O,257
104368,blooming,O,257
104369,maid,O,257
104370,",",O,257
104371,aged,O,257
104372,<,O,257
104373,>,O,257
104374,1,O,257
104375,",",O,257
104376,both,O,257
104377,of,O,257
104378,Bentham,B-LOC,257
104379,.,O,257
104380,DIED,O,257
104381,.,O,257
104382,Cn,O,257
104383,Wednesday,O,257
104384,se,O,257
104385,’,O,257
104386,nnight,O,257
104387,",",O,257
104388,Mr,O,257
104389,Cornelius,O,257
104390,Paas,O,257
104391,",",O,257
104392,of,O,257
104393,Holborn,B-STREET,257
104394,",",O,257
104395,aged,O,257
104396,65,O,257
104397,",",O,257
104398,engraver,O,257
104399,to,O,257
104400,his,O,257
104401,Majesty,O,257
104402,.,O,257
104403,—,O,257
104404,On,O,257
104405,Thursday,O,257
104406,sennight,O,257
104407,",",O,257
104408,Mr,O,257
104409,Peacock,O,257
104410,",",O,257
104411,draper,O,257
104412,of,O,257
104413,Pre-ton,B-LOC,257
104414,.,O,257
104415,—,O,257
104416,On,O,257
104417,the,O,257
104418,15th,O,257
104419,nist,O,257
104420,.,O,257
104421,aged,O,257
104422,78,O,257
104423,years,O,257
104424,",",O,257
104425,Mr,O,257
104426,John,O,257
104427,Hyde,O,257
104428,",",O,257
104429,of,O,257
104430,Tree-house-bank,B-BUILDING,257
104431,",",O,257
104432,near,O,257
104433,Ashton-under-lyne—On,B-LOC,257
104434,Monday,O,257
104435,last,O,257
104436,",",O,257
104437,of,O,257
104438,a,O,257
104439,long,O,257
104440,illness,O,257
104441,",",O,257
104442,Mr,O,257
104443,Joseph,O,257
104444,Whitehead,O,257
104445,",",O,257
104446,of,O,257
104447,Preston,B-LOC,257
104448,",",O,257
104449,brass-founder,O,257
104450,",",O,257
104451,and,O,257
104452,button-maker,O,257
104453,.,O,257
104454,—,O,257
104455,On,O,257
104456,Wednesday,O,257
104457,",",O,257
104458,at,O,257
104459,Stockport,B-LOC,257
104460,",",O,257
104461,much,O,257
104462,regretted,O,257
104463,",",O,257
104464,Mrs,O,257
104465,Knowles,O,257
104466,",",O,257
104467,wife,O,257
104468,of,O,257
104469,Mr,O,257
104470,Knowles,O,257
104471,",",O,257
104472,shopkeeper,O,257
104473,in,O,257
104474,the,O,257
104475,Market-place,B-STREET,257
104476,there,O,257
104477,.,O,257
104478,—,O,257
104479,Sunday,O,257
104480,se,O,257
104481,’,O,257
104482,nnight,O,257
104483,",",O,257
104484,aged,O,257
104485,81,O,257
104486,years,O,257
104487,.,O,257
104488,Mr,O,257
104489,John,O,257
104490,Pulleine,O,257
104491,",",O,257
104492,of,O,257
104493,Methley,B-LOC,257
104494,",",O,257
104495,father,O,257
104496,of,O,257
104497,Mr,O,257
104498,Pulleine,O,257
104499,",",O,257
104500,grocer,O,257
104501,",",O,257
104502,of,O,257
104503,Wakefield,B-LOC,257
104504,.,O,257
104505,—,O,257
104506,On,O,257
104507,Tuesday,O,257
104508,last,O,257
104509,",",O,257
104510,aged,O,257
104511,77,O,257
104512,years,O,257
104513,",",O,257
104514,Peter,O,257
104515,Perchard,O,257
104516,",",O,257
104517,Esq,O,257
104518,.,O,257
104519,Alderman,O,257
104520,and,O,257
104521,late,O,257
104522,Lord,O,257
104523,Mayor,O,257
104524,of,O,257
104525,London,B-LOC,257
104526,.,O,257
104527,On,O,257
104528,the,O,257
104529,151,O,257
104530,st,O,257
104531,ult,O,257
104532,.,O,257
104533,Mrs,O,257
104534,Heard,O,257
104535,",",O,257
104536,of,O,257
104537,High-street,B-STREET,257
104538,",",O,257
104539,New,B-LOC,257
104540,Radford,I-LOC,257
104541,",",O,257
104542,after,O,257
104543,lying,O,257
104544,apparently,O,257
104545,in,O,257
104546,a,O,257
104547,trance,O,257
104548,tor,O,257
104549,eight,O,257
104550,days,O,257
104551,and,O,257
104552,nine,O,257
104553,nights,O,257
104554,;,O,257
104555,at,O,257
104556,the,O,257
104557,expiration,O,257
104558,of,O,257
104559,which,O,257
104560,period,O,257
104561,she,O,257
104562,recovered,O,257
104563,the,O,257
104564,use,O,257
104565,of,O,257
104566,her,O,257
104567,faculties,O,257
104568,",",O,257
104569,but,O,257
104570,afterwards,O,257
104571,expired,O,257
104572,.,O,257
104573,—,O,257
104574,On,O,257
104575,the,O,257
104576,19th,O,257
104577,inst,O,257
104578,.,O,257
104579,Mrs,O,257
104580,Beckett,O,257
104581,",",O,257
104582,wife,O,257
104583,of,O,257
104584,Mr,O,257
104585,Beckett,O,257
104586,",",O,257
104587,cl,O,257
104588,Salford,B-LOC,257
104589,",",O,257
104590,after,O,257
104591,along,O,257
104592,and,O,257
104593,tedious,O,257
104594,illness,O,257
104595,",",O,257
104596,which,O,257
104597,she,O,257
104598,supported,O,257
104599,with,O,257
104600,Christian,O,257
104601,patience,O,257
104602,and,O,257
104603,resignation,O,257
104604,.,O,257
104605,—,O,257
104606,On,O,257
104607,the,O,257
104608,4th,O,257
104609,inst,O,257
104610,.,O,257
104611,at,O,257
104612,Docker,B-LOC,257
104613,",",O,257
104614,near,O,257
104615,Kendal,B-LOC,257
104616,",",O,257
104617,at,O,257
104618,the,O,257
104619,advanced,O,257
104620,age,O,257
104621,of,O,257
104622,9S,O,257
104623,",",O,257
104624,Mrs,O,257
104625,Margaret,O,257
104626,Clarntt,O,257
104627,",",O,257
104628,This,O,257
104629,venerable,O,257
104630,widow,O,257
104631,had,O,257
104632,in,O,257
104633,her,O,257
104634,possession,O,257
104635,a,O,257
104636,small,O,257
104637,desk,O,257
104638,",",O,257
104639,marked,O,257
104640,“,O,257
104641,A,O,257
104642,.,O,257
104643,D,O,257
104644,.,O,257
104645,712,O,257
104646,which,O,257
104647,had,O,257
104648,been,O,257
104649,made,O,257
104650,in,O,257
104651,the,O,257
104652,Saxon,O,257
104653,Heptarchy,O,257
104654,",",O,257
104655,and,O,257
104656,is,O,257
104657,coa-e-qucntly,O,257
104658,cure,O,257
104659,thousand,O,257
104660,and,O,257
104661,ninet,O,257
104662,\,O,257
104663,-,O,257
104664,Jour,O,257
104665,years,O,257
104666,old,O,257
104667,.,O,257
104668,—,O,257
104669,On,O,257
104670,Saturday,O,257
104671,at,O,257
104672,Pendleton,B-LOC,257
104673,",",O,257
104674,Joseph,O,257
104675,Booth,O,257
104676,",",O,257
104677,F.sq,O,257
104678,.,O,257
104679,a,O,257
104680,gentleman,O,257
104681,highly,O,257
104682,esteemed,O,257
104683,by,O,257
104684,au,O,257
104685,extensive,O,257
104686,circle,O,257
104687,of,O,257
104688,fi,O,257
104689,lends,O,257
104690,and,O,257
104691,acquaintance,O,257
104692,.,O,257
104713,Arrivals,O,258
104714,at,O,258
104715,LIVERPOOL,B-LOC,258
104716,",",O,258
104717,Since,O,258
104718,our,O,258
104719,last,O,258
104720,.,O,258
104721,Africa,B-LOC,258
104722,.,O,258
